Industry,Sector,Sub_Sector,Indicator,Governorate,District,Date,Year,Quarter,Value,Unit,Confidence_Score,Source_Verified,YoY_Change,Source_ID
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Maadi,2024-Q4,2024,Q4,4548.96,EGP,High,False,5.4,
Agriculture,Crops,Cotton,Export Volume,Cairo,Maadi,2024-Q4,2024,Q4,8697.81,Units,Low,True,-9.9,SRC-284
Agriculture,Crops,Rice,Yield per Feddan,Cairo,Maadi,2024-Q4,2024,Q4,952.12,Units,High,True,-4.8,SRC-878
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Maadi,2024-Q4,2024,Q4,8166.95,EGP,Medium,True,18.5,
Agriculture,Livestock,Cattle,Head Count,Cairo,Maadi,2024-Q4,2024,Q4,2249.95,Units,High,True,11.9,
Agriculture,Livestock,Cattle,Milk Production,Cairo,Maadi,2024-Q4,2024,Q4,3700.18,Units,High,False,19.2,
Agriculture,Livestock,Cattle,Meat Price,Cairo,Maadi,2024-Q4,2024,Q4,2038.84,EGP,Medium,True,-13.7,
Agriculture,Livestock,Poultry,Egg Production,Cairo,Maadi,2024-Q4,2024,Q4,2030.03,Units,Low,False,-6.8,SRC-272
Agriculture,Livestock,Poultry,Meat Price,Cairo,Maadi,2024-Q4,2024,Q4,1457.37,EGP,Low,False,1.7,SRC-783
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Maadi,2024-Q4,2024,Q4,7364.85,EGP,Medium,True,21.2,SRC-239
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Maadi,2024-Q4,2024,Q4,1413.85,EGP,Medium,False,-7.8,
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,Maadi,2024-Q4,2024,Q4,42030.86,Units,Medium,False,-2.4,SRC-746
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Maadi,2024-Q4,2024,Q4,10386.9,EGP,High,True,17.7,SRC-806
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Maadi,2024-Q4,2024,Q4,30669.05,Units,Low,False,-5.5,SRC-463
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Maadi,2024-Q4,2024,Q4,3396.14,EGP,High,True,18.8,SRC-399
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Maadi,2024-Q4,2024,Q4,3411.56,Units,Low,False,6.7,SRC-146
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Maadi,2024-Q4,2024,Q4,2763.42,EGP,Medium,True,12.0,SRC-467
Real Estate,Residential,Sales,Sales Volume,Cairo,Maadi,2024-Q4,2024,Q4,4483.98,Units,Low,True,11.7,
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Maadi,2024-Q4,2024,Q4,3154.9,Units,High,False,21.6,SRC-751
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,Maadi,2024-Q4,2024,Q4,3125.9,EGP,Medium,False,7.1,SRC-609
Real Estate,Commercial,Office,Vacancy Rate,Cairo,Maadi,2024-Q4,2024,Q4,3030.87,Units,High,True,-9.8,
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,Maadi,2025-Q1,2025,Q1,3032.57,Units,Medium,True,-3.5,SRC-730
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,Maadi,2025-Q1,2025,Q1,3523.94,EGP,High,False,19.4,SRC-791
Agriculture,Crops,Wheat,Export Volume,Cairo,Maadi,2025-Q1,2025,Q1,45035.92,Units,Low,True,9.0,
Agriculture,Crops,Cotton,Long Staple Price,Cairo,Maadi,2025-Q1,2025,Q1,5640.39,EGP,Low,False,-10.8,SRC-245
Agriculture,Crops,Cotton,Export Volume,Cairo,Maadi,2025-Q1,2025,Q1,11014.9,Units,High,False,-12.9,
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Maadi,2025-Q1,2025,Q1,5835.96,EGP,High,True,-1.7,
Agriculture,Livestock,Cattle,Head Count,Cairo,Maadi,2025-Q1,2025,Q1,1960.98,Units,Low,False,-13.1,SRC-942
Agriculture,Livestock,Cattle,Milk Production,Cairo,Maadi,2025-Q1,2025,Q1,1075.45,Units,High,False,-11.4,SRC-282
Agriculture,Livestock,Cattle,Meat Price,Cairo,Maadi,2025-Q1,2025,Q1,3970.47,EGP,High,True,0.4,
Agriculture,Livestock,Poultry,Meat Price,Cairo,Maadi,2025-Q1,2025,Q1,7992.67,EGP,Low,False,18.4,SRC-841
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Maadi,2025-Q1,2025,Q1,11731.68,EGP,High,True,21.6,SRC-381
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Maadi,2025-Q1,2025,Q1,8876.41,EGP,Low,False,24.2,SRC-307
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Maadi,2025-Q1,2025,Q1,6759.28,EGP,Low,False,6.9,
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Maadi,2025-Q1,2025,Q1,58435.06,Units,Medium,False,23.0,
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Maadi,2025-Q1,2025,Q1,3135.19,EGP,Low,True,15.8,SRC-721
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Maadi,2025-Q1,2025,Q1,4210.95,EGP,High,False,13.1,
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Maadi,2025-Q1,2025,Q1,2110.51,Units,High,False,4.7,SRC-628
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Maadi,2025-Q1,2025,Q1,3798.71,EGP,High,True,-3.0,SRC-564
Real Estate,Residential,Sales,Sales Volume,Cairo,Maadi,2025-Q1,2025,Q1,10134.76,Units,Low,False,6.4,
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Maadi,2025-Q1,2025,Q1,2291.17,EGP,High,False,24.0,
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Maadi,2025-Q1,2025,Q1,4932.03,Units,High,False,11.5,SRC-795
Real Estate,Commercial,Office,Vacancy Rate,Cairo,Maadi,2025-Q1,2025,Q1,4160.3,Units,Medium,False,8.4,SRC-360
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,Maadi,2025-Q2,2025,Q2,4426.53,Units,Low,False,22.8,SRC-598
Agriculture,Crops,Wheat,Export Volume,Cairo,Maadi,2025-Q2,2025,Q2,26082.35,Units,High,False,0.8,SRC-467
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Maadi,2025-Q2,2025,Q2,6144.5,EGP,High,False,-9.3,SRC-794
Agriculture,Crops,Cotton,Export Volume,Cairo,Maadi,2025-Q2,2025,Q2,56345.7,Units,Medium,True,13.1,SRC-999
Agriculture,Crops,Rice,Yield per Feddan,Cairo,Maadi,2025-Q2,2025,Q2,3092.53,Units,Low,False,-10.4,
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Maadi,2025-Q2,2025,Q2,6872.76,EGP,High,True,23.7,SRC-842
Agriculture,Livestock,Cattle,Head Count,Cairo,Maadi,2025-Q2,2025,Q2,4221.52,Units,Low,False,-0.9,
Agriculture,Livestock,Cattle,Milk Production,Cairo,Maadi,2025-Q2,2025,Q2,2929.84,Units,High,True,-9.8,SRC-403
Agriculture,Livestock,Cattle,Meat Price,Cairo,Maadi,2025-Q2,2025,Q2,11491.09,EGP,Medium,True,15.5,SRC-266
Agriculture,Livestock,Poultry,Egg Production,Cairo,Maadi,2025-Q2,2025,Q2,116.55,Units,Medium,True,4.8,SRC-645
Agriculture,Livestock,Poultry,Meat Price,Cairo,Maadi,2025-Q2,2025,Q2,4666.65,EGP,Medium,True,-0.6,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Maadi,2025-Q2,2025,Q2,3776.7,EGP,Medium,False,22.5,SRC-128
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Maadi,2025-Q2,2025,Q2,6735.58,EGP,Low,True,0.7,SRC-319
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Maadi,2025-Q2,2025,Q2,27342.99,Units,Low,True,-10.5,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,Maadi,2025-Q2,2025,Q2,10806.59,EGP,Low,True,18.4,SRC-891
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Maadi,2025-Q2,2025,Q2,6867.89,EGP,Low,False,-14.3,SRC-497
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Maadi,2025-Q2,2025,Q2,41663.08,Units,High,False,14.3,SRC-858
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Maadi,2025-Q2,2025,Q2,8985.72,EGP,High,True,10.4,SRC-832
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Maadi,2025-Q2,2025,Q2,9853.77,EGP,Low,True,21.3,SRC-897
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Maadi,2025-Q2,2025,Q2,2906.66,EGP,Low,True,9.5,SRC-973
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Maadi,2025-Q2,2025,Q2,424.47,Units,High,True,3.6,SRC-278
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Maadi,2025-Q2,2025,Q2,5664.53,EGP,High,True,8.1,
Real Estate,Residential,Sales,Sales Volume,Cairo,Maadi,2025-Q2,2025,Q2,7391.7,Units,Low,True,3.0,SRC-512
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Maadi,2025-Q2,2025,Q2,1455.14,EGP,Low,True,-8.5,SRC-826
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Maadi,2025-Q2,2025,Q2,3243.76,Units,High,False,-6.4,
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,Maadi,2025-Q2,2025,Q2,1596.39,EGP,Medium,False,22.2,SRC-122
Real Estate,Commercial,Office,Vacancy Rate,Cairo,Maadi,2025-Q2,2025,Q2,1116.14,Units,Low,False,-0.3,SRC-298
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,Maadi,2025-Q3,2025,Q3,444.22,Units,Low,True,21.0,SRC-468
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,Maadi,2025-Q3,2025,Q3,932.06,EGP,High,False,9.6,
Agriculture,Crops,Wheat,Export Volume,Cairo,Maadi,2025-Q3,2025,Q3,21069.88,Units,High,False,13.9,SRC-490
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Maadi,2025-Q3,2025,Q3,1845.44,EGP,High,True,6.6,SRC-840
Agriculture,Crops,Cotton,Export Volume,Cairo,Maadi,2025-Q3,2025,Q3,50375.45,Units,High,False,22.5,SRC-635
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Maadi,2025-Q3,2025,Q3,8012.24,EGP,Medium,False,6.1,SRC-216
Agriculture,Livestock,Cattle,Head Count,Cairo,Maadi,2025-Q3,2025,Q3,3626.58,Units,Medium,True,-11.9,SRC-877
Agriculture,Livestock,Cattle,Meat Price,Cairo,Maadi,2025-Q3,2025,Q3,2847.68,EGP,Low,True,23.3,
Agriculture,Livestock,Poultry,Egg Production,Cairo,Maadi,2025-Q3,2025,Q3,5121.2,Units,Low,True,14.7,SRC-191
Agriculture,Livestock,Poultry,Meat Price,Cairo,Maadi,2025-Q3,2025,Q3,4721.32,EGP,Low,False,-7.1,SRC-500
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Maadi,2025-Q3,2025,Q3,10709.54,EGP,High,True,14.5,SRC-813
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Maadi,2025-Q3,2025,Q3,1808.47,EGP,Medium,True,-9.5,SRC-240
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Maadi,2025-Q3,2025,Q3,3466.37,Units,Low,True,24.6,SRC-173
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,Maadi,2025-Q3,2025,Q3,38233.95,Units,Medium,True,17.8,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,Maadi,2025-Q3,2025,Q3,10624.07,EGP,Medium,True,15.1,SRC-194
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Maadi,2025-Q3,2025,Q3,716.61,EGP,Low,True,20.4,SRC-714
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Maadi,2025-Q3,2025,Q3,10102.45,Units,Medium,False,20.8,SRC-385
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Maadi,2025-Q3,2025,Q3,4329.36,EGP,Low,False,-12.5,SRC-187
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Maadi,2025-Q3,2025,Q3,432.69,EGP,Medium,True,2.9,
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Maadi,2025-Q3,2025,Q3,2074.95,EGP,Low,False,16.2,SRC-930
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Maadi,2025-Q3,2025,Q3,1378.25,Units,Low,False,15.4,SRC-379
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Maadi,2025-Q3,2025,Q3,2839.39,EGP,High,False,1.1,SRC-782
Real Estate,Residential,Sales,Sales Volume,Cairo,Maadi,2025-Q3,2025,Q3,6658.0,Units,Medium,True,22.9,SRC-723
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Maadi,2025-Q3,2025,Q3,1489.58,EGP,Medium,False,-12.2,SRC-776
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,Maadi,2025-Q3,2025,Q3,3011.24,EGP,Medium,True,4.4,SRC-219
Real Estate,Commercial,Office,Vacancy Rate,Cairo,Maadi,2025-Q3,2025,Q3,3745.6,Units,Low,False,9.6,SRC-665
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,Maadi,2025-Q4,2025,Q4,1435.99,EGP,High,False,7.5,SRC-826
Agriculture,Crops,Wheat,Export Volume,Cairo,Maadi,2025-Q4,2025,Q4,15538.41,Units,Low,True,-11.7,SRC-421
Agriculture,Crops,Cotton,Long Staple Price,Cairo,Maadi,2025-Q4,2025,Q4,7483.51,EGP,Low,True,24.9,SRC-149
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Maadi,2025-Q4,2025,Q4,1823.6,EGP,High,True,9.7,SRC-912
Agriculture,Crops,Cotton,Export Volume,Cairo,Maadi,2025-Q4,2025,Q4,2792.18,Units,High,True,-8.1,SRC-252
Agriculture,Crops,Rice,Yield per Feddan,Cairo,Maadi,2025-Q4,2025,Q4,4455.03,Units,Low,False,4.6,SRC-668
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Maadi,2025-Q4,2025,Q4,7774.59,EGP,Medium,False,23.2,
Agriculture,Livestock,Cattle,Head Count,Cairo,Maadi,2025-Q4,2025,Q4,1203.19,Units,Medium,True,3.1,SRC-863
Agriculture,Livestock,Cattle,Milk Production,Cairo,Maadi,2025-Q4,2025,Q4,1303.12,Units,Low,False,-12.8,SRC-935
Agriculture,Livestock,Cattle,Meat Price,Cairo,Maadi,2025-Q4,2025,Q4,2372.64,EGP,High,True,-1.5,SRC-689
Agriculture,Livestock,Poultry,Egg Production,Cairo,Maadi,2025-Q4,2025,Q4,3004.57,Units,High,False,8.3,SRC-675
Agriculture,Livestock,Poultry,Meat Price,Cairo,Maadi,2025-Q4,2025,Q4,11500.89,EGP,Low,False,19.6,SRC-508
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Maadi,2025-Q4,2025,Q4,2177.87,EGP,Low,False,6.2,SRC-741
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Maadi,2025-Q4,2025,Q4,648.85,EGP,High,True,-0.0,
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Maadi,2025-Q4,2025,Q4,35077.83,Units,High,False,8.2,SRC-751
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,Maadi,2025-Q4,2025,Q4,18854.05,Units,High,True,1.8,SRC-388
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,Maadi,2025-Q4,2025,Q4,6294.19,EGP,High,True,-11.9,SRC-900
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Maadi,2025-Q4,2025,Q4,9126.84,EGP,Medium,True,1.3,SRC-756
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Maadi,2025-Q4,2025,Q4,17375.68,Units,High,True,11.9,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Maadi,2025-Q4,2025,Q4,10970.83,EGP,Low,False,11.2,SRC-451
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Maadi,2025-Q4,2025,Q4,6312.38,EGP,Medium,False,17.1,
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Maadi,2025-Q4,2025,Q4,967.65,EGP,High,True,19.7,
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Maadi,2025-Q4,2025,Q4,1652.94,Units,Low,False,7.9,
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Maadi,2025-Q4,2025,Q4,6298.03,EGP,Medium,False,-5.9,
Real Estate,Residential,Sales,Sales Volume,Cairo,Maadi,2025-Q4,2025,Q4,30546.55,Units,Medium,True,-14.4,SRC-508
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Maadi,2025-Q4,2025,Q4,3194.82,EGP,Low,True,9.3,SRC-948
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Maadi,2025-Q4,2025,Q4,1992.79,Units,High,False,-0.6,SRC-463
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,Maadi,2025-Q4,2025,Q4,5342.2,EGP,Medium,True,9.4,
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,Zamalek,2023-Q1,2023,Q1,847.84,Units,High,True,-15.0,
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,Zamalek,2023-Q1,2023,Q1,1870.8,EGP,High,False,-6.4,SRC-530
Agriculture,Crops,Wheat,Export Volume,Cairo,Zamalek,2023-Q1,2023,Q1,27055.97,Units,Medium,True,-13.2,SRC-489
Agriculture,Crops,Cotton,Long Staple Price,Cairo,Zamalek,2023-Q1,2023,Q1,6224.2,EGP,Low,True,-5.8,SRC-949
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Zamalek,2023-Q1,2023,Q1,6380.1,EGP,Medium,True,3.5,
Agriculture,Crops,Cotton,Export Volume,Cairo,Zamalek,2023-Q1,2023,Q1,58729.85,Units,High,True,22.5,SRC-569
Agriculture,Crops,Rice,Yield per Feddan,Cairo,Zamalek,2023-Q1,2023,Q1,374.64,Units,Low,False,21.2,SRC-901
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Zamalek,2023-Q1,2023,Q1,2955.76,EGP,Medium,False,-12.2,SRC-298
Agriculture,Livestock,Cattle,Head Count,Cairo,Zamalek,2023-Q1,2023,Q1,4183.51,Units,Medium,True,18.4,SRC-722
Agriculture,Livestock,Cattle,Milk Production,Cairo,Zamalek,2023-Q1,2023,Q1,3439.51,Units,Medium,False,-8.5,
Agriculture,Livestock,Cattle,Meat Price,Cairo,Zamalek,2023-Q1,2023,Q1,4899.95,EGP,Low,False,-7.8,SRC-479
Agriculture,Livestock,Poultry,Egg Production,Cairo,Zamalek,2023-Q1,2023,Q1,4899.18,Units,Low,False,9.7,SRC-394
Agriculture,Livestock,Poultry,Meat Price,Cairo,Zamalek,2023-Q1,2023,Q1,4093.76,EGP,High,False,-11.6,SRC-880
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Zamalek,2023-Q1,2023,Q1,3077.81,EGP,High,True,16.0,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Zamalek,2023-Q1,2023,Q1,6175.62,EGP,Low,False,-12.0,SRC-534
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Zamalek,2023-Q1,2023,Q1,45804.1,Units,Low,False,22.8,SRC-426
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,Zamalek,2023-Q1,2023,Q1,28330.52,Units,High,False,6.0,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Zamalek,2023-Q1,2023,Q1,9731.41,EGP,Low,False,22.3,SRC-649
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Zamalek,2023-Q1,2023,Q1,28974.38,Units,Medium,False,-10.5,SRC-646
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Zamalek,2023-Q1,2023,Q1,3382.85,EGP,Medium,False,-7.3,SRC-520
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Zamalek,2023-Q1,2023,Q1,8085.48,EGP,High,False,19.4,SRC-986
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Zamalek,2023-Q1,2023,Q1,2436.61,EGP,Low,False,20.0,SRC-633
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Zamalek,2023-Q1,2023,Q1,1504.77,Units,High,False,-2.7,SRC-149
Real Estate,Residential,Sales,Sales Volume,Cairo,Zamalek,2023-Q1,2023,Q1,33034.15,Units,Medium,True,23.1,SRC-828
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Zamalek,2023-Q1,2023,Q1,2372.83,EGP,Low,True,-14.6,SRC-967
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Zamalek,2023-Q1,2023,Q1,1738.99,Units,High,True,9.7,SRC-729
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,Zamalek,2023-Q1,2023,Q1,4296.51,EGP,High,False,-7.7,SRC-506
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,Zamalek,2023-Q2,2023,Q2,1181.27,Units,Low,False,-8.2,SRC-865
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,Zamalek,2023-Q2,2023,Q2,712.3,EGP,Medium,False,-10.9,SRC-945
Agriculture,Crops,Wheat,Export Volume,Cairo,Zamalek,2023-Q2,2023,Q2,17264.47,Units,High,False,18.2,
Agriculture,Crops,Cotton,Long Staple Price,Cairo,Zamalek,2023-Q2,2023,Q2,8203.02,EGP,Low,True,4.3,SRC-281
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Zamalek,2023-Q2,2023,Q2,3960.77,EGP,Low,True,17.9,SRC-118
Agriculture,Crops,Cotton,Export Volume,Cairo,Zamalek,2023-Q2,2023,Q2,29211.49,Units,Medium,True,-2.4,SRC-637
Agriculture,Crops,Rice,Yield per Feddan,Cairo,Zamalek,2023-Q2,2023,Q2,3093.02,Units,Medium,False,1.3,
Agriculture,Crops,Rice,Market Price (Ton),Cairo,Zamalek,2023-Q2,2023,Q2,6072.52,EGP,Low,False,-2.9,SRC-906
Agriculture,Livestock,Cattle,Head Count,Cairo,Zamalek,2023-Q2,2023,Q2,4170.61,Units,Medium,True,7.2,SRC-450
Agriculture,Livestock,Cattle,Milk Production,Cairo,Zamalek,2023-Q2,2023,Q2,3650.47,Units,Low,False,1.0,
Agriculture,Livestock,Cattle,Meat Price,Cairo,Zamalek,2023-Q2,2023,Q2,7423.37,EGP,High,False,-9.2,SRC-885
Agriculture,Livestock,Poultry,Egg Production,Cairo,Zamalek,2023-Q2,2023,Q2,3613.63,Units,Low,False,-1.1,
Agriculture,Livestock,Poultry,Meat Price,Cairo,Zamalek,2023-Q2,2023,Q2,5141.05,EGP,Medium,False,-12.9,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Zamalek,2023-Q2,2023,Q2,642.8,EGP,Low,True,-11.9,SRC-547
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Zamalek,2023-Q2,2023,Q2,6697.36,EGP,Medium,True,3.7,
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Zamalek,2023-Q2,2023,Q2,4013.04,Units,Low,True,-14.0,SRC-410
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,Zamalek,2023-Q2,2023,Q2,1734.11,Units,High,False,5.1,SRC-203
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,Zamalek,2023-Q2,2023,Q2,4576.87,EGP,Low,True,9.6,SRC-376
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Zamalek,2023-Q2,2023,Q2,19741.58,Units,Medium,True,-13.1,SRC-507
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Zamalek,2023-Q2,2023,Q2,7366.35,EGP,High,True,6.0,
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Zamalek,2023-Q2,2023,Q2,1886.66,EGP,Medium,True,1.1,SRC-265
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Zamalek,2023-Q2,2023,Q2,1735.9,EGP,High,False,-1.0,SRC-340
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Zamalek,2023-Q2,2023,Q2,2212.49,Units,Medium,False,5.6,SRC-417
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Zamalek,2023-Q2,2023,Q2,1535.4,EGP,Medium,True,9.9,SRC-476
Real Estate,Residential,Sales,Sales Volume,Cairo,Zamalek,2023-Q2,2023,Q2,32030.88,Units,Medium,True,-10.7,SRC-620
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Zamalek,2023-Q2,2023,Q2,700.99,EGP,Medium,False,4.3,SRC-459
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Zamalek,2023-Q2,2023,Q2,2043.5,Units,High,True,-2.5,SRC-229
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,Zamalek,2023-Q2,2023,Q2,2329.11,EGP,Low,True,19.4,SRC-679
Real Estate,Commercial,Office,Vacancy Rate,Cairo,Zamalek,2023-Q2,2023,Q2,3698.34,Units,High,True,-9.7,SRC-105
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,Zamalek,2023-Q3,2023,Q3,2930.09,Units,Medium,False,-0.4,SRC-878
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,Zamalek,2023-Q3,2023,Q3,5247.21,EGP,Medium,True,9.4,SRC-366
Agriculture,Crops,Cotton,Long Staple Price,Cairo,Zamalek,2023-Q3,2023,Q3,6808.79,EGP,Low,True,7.3,SRC-923
Agriculture,Crops,Cotton,Short Staple Price,Cairo,Zamalek,2023-Q3,2023,Q3,12036.62,EGP,High,False,23.9,SRC-979
Agriculture,Crops,Cotton,Export Volume,Cairo,Zamalek,2023-Q3,2023,Q3,19856.97,Units,Medium,False,-0.7,SRC-390
Agriculture,Crops,Rice,Yield per Feddan,Cairo,Zamalek,2023-Q3,2023,Q3,575.52,Units,High,True,-7.0,SRC-880
Agriculture,Livestock,Cattle,Head Count,Cairo,Zamalek,2023-Q3,2023,Q3,423.06,Units,High,False,22.5,
Agriculture,Livestock,Cattle,Milk Production,Cairo,Zamalek,2023-Q3,2023,Q3,1161.03,Units,High,False,-13.3,SRC-749
Agriculture,Livestock,Cattle,Meat Price,Cairo,Zamalek,2023-Q3,2023,Q3,8399.45,EGP,Low,False,-12.7,
Agriculture,Livestock,Poultry,Egg Production,Cairo,Zamalek,2023-Q3,2023,Q3,4327.02,Units,Medium,False,9.7,SRC-417
Agriculture,Livestock,Poultry,Meat Price,Cairo,Zamalek,2023-Q3,2023,Q3,5076.11,EGP,Medium,True,-12.4,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,Zamalek,2023-Q3,2023,Q3,8089.14,EGP,Low,True,-6.4,SRC-805
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Zamalek,2023-Q3,2023,Q3,46164.62,Units,High,False,1.3,SRC-750
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,Zamalek,2023-Q3,2023,Q3,7629.65,EGP,High,True,-8.5,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Zamalek,2023-Q3,2023,Q3,1909.44,EGP,Medium,False,-12.8,SRC-563
